MeanSC11,MeanSC12,MeanSC13,MeanSC14,MeanSC15,MeanSC16,MeanSC17,MeanSC18,MeanSC19,MeanSC20,MedianSC11,MedianSC12,MedianSC13,MedianSC14,MedianSC15,MedianSC16,MedianSC17,MedianSC18,MedianSC19,MedianSC20,MAVSC11,MAVSC12,MAVSC13,MAVSC14,MAVSC15,MAVSC16,MAVSC17,MAVSC18,MAVSC19,MAVSC20,SSISC11,SSISC12,SSISC13,SSISC14,SSISC15,SSISC16,SSISC17,SSISC18,SSISC19,SSISC20,RMSSC11,RMSSC12,RMSSC13,RMSSC14,RMSSC15,RMSSC16,RMSSC17,RMSSC18,RMSSC19,RMSSC20,VarSC11,VarSC12,VarSC13,VarSC14,VarSC15,VarSC16,VarSC17,VarSC18,VarSC19,VarSC20,KurtSC11,KurtSC12,KurtSC13,KurtSC14,KurtSC15,KurtSC16,KurtSC17,KurtSC18,KurtSC19,KurtSC20,SkwSC11,SkwSC12,SkwSC13,SkwSC14,SkwSC15,SkwSC16,SkwSC17,SkwSC18,SkwSC19,SkwSC20,Label1
0.8003356,0.81220788,0.78508614,0.79640731,0.81048006,0.82265113,0.8128076,0.82342962,0.80921066,0.83028534,0.82189867,0.8367436,0.80550131,0.81537618,0.82711933,0.84537171,0.82645451,0.84096698,0.81977904,0.84027818,0.66359487,0.58357989,0.5604664,0.57787332,0.58225587,0.56628083,0.56530136,0.57602654,0.58056103,0.57112342,1122.3757,1067.3389,1047.8916,984.31147,983.66743,970.58965,894.49883,882.60183,863.57842,846.49017,1.0620809,1.0357135,1.0262345,0.99461438,0.99428893,0.98765732,0.94815284,0.94182643,0.93162117,0.92235779,0.016459587,0.013107113,0.013505162,0.013035691,0.011900348,0.013562059,0.013069676,0.013971543,0.01267467,0.014203589,13.713664,19.488831,19.230162,17.767722,19.352652,18.729285,17.44402,16.997796,17.903804,16.868494,-2.7387593,-3.5178433,-3.4806056,-3.2490233,-3.3711547,-3.4401311,-3.1632826,-3.0618665,-3.0011938,-2.9811212,3
0.74587421,0.74622792,0.60280692,0.69606736,0.72567554,0.67565261,0.71816866,0.64801398,0.65104814,0.68650777,0.74356199,0.74174398,0.61136349,0.70181866,0.72453873,0.68153621,0.72043682,0.65499983,0.6605723,0.68994785,0.40013638,0.36303421,0.50006188,0.42356441,0.3645926,0.40834084,0.37904625,0.43649161,0.43225918,0.38895241,473.89732,417.11101,415.93698,388.52096,379.06715,378.44886,372.72907,354.28758,344.00122,336.81526,0.68874646,0.64616448,0.64525447,0.62362639,0.61599237,0.61548979,0.6108209,0.59551845,0.58680965,0.58064827,0.010648928,0.01085578,0.02296883,0.012161833,0.01211604,0.012947279,0.01210516,0.018570619,0.020315825,0.014063514,17.341668,18.618605,4.0836487,11.01632,16.021402,10.401129,14.513328,6.0026343,5.6202053,9.8830125,-2.1298311,-2.3780552,-0.43717506,-1.5307018,-2.145442,-1.4741442,-2.0280216,-0.72252717,-0.63268283,-1.4226591,3
0.78560797,0.80879585,0.82757403,0.80565001,0.83198939,0.8236542,0.81275389,0.80208166,0.80677419,0.81310425,0.81198155,0.85525213,0.85490479,0.83253201,0.86947369,0.85502693,0.84854986,0.84385899,0.8489416,0.84730253,0.6093602,0.61567932,0.54571841,0.55671765,0.54378151,0.57164605,0.58296582,0.5682055,0.57358086,0.56369566,1036.5554,1000.4713,988.81313,938.89336,903.23562,902.61829,878.29335,871.28249,858.46661,846.17379,1.0181137,1.0002356,0.99439083,0.9689651,0.95038709,0.95006226,0.93717306,0.93342514,0.92653473,0.91987705,0.016019979,0.021763342,0.016522461,0.016174223,0.019792254,0.018574202,0.020116457,0.020517877,0.020758525,0.018272711,14.781932,15.294242,18.434082,17.220825,17.063102,14.791252,13.610092,15.267926,14.689333,15.01072,-3.0166527,-3.2022009,-3.6013859,-3.3465104,-3.452657,-3.0769807,-2.9143642,-3.2154155,-3.1284347,-3.0992434,3
0.87093396,0.81678134,0.87147364,0.80852597,0.81331078,0.83630033,0.77956057,0.79508232,0.77625372,0.7722629,0.89903144,0.84470957,0.90636736,0.83324213,0.83452038,0.86585603,0.79472941,0.81631819,0.79705571,0.79484077,0.4918815,0.5224331,0.48035594,0.47276515,0.4452649,0.43796887,0.3772133,0.42145883,0.3903061,0.40107267,701.05809,682.19864,649.9709,609.74276,565.31721,551.17997,486.48978,474.10281,469.65537,451.06933,0.83729212,0.82595317,0.80620773,0.78086027,0.7518758,0.74241496,0.69748819,0.68855124,0.68531406,0.67161695,0.013106363,0.015694846,0.015429884,0.014037632,0.014566225,0.01450081,0.010252921,0.01405017,0.011280118,0.01289082,21.735514,15.945691,19.284396,18.117985,18.199373,18.898581,24.050028,17.059338,21.316392,17.809969,-3.6920155,-3.0174744,-3.5266169,-3.2703255,-3.2634237,-3.4601557,-3.658867,-3.0905856,-3.4874746,-3.1467748,3
0.83467468,0.87789322,0.85895027,0.81137281,0.80698731,0.81465289,0.85158905,0.81556827,0.80182993,0.8161478,0.84823448,0.88967719,0.87167911,0.82307149,0.82161069,0.83004452,0.86330016,0.83658765,0.82239413,0.83442853,0.40642556,0.38036297,0.39313842,0.42077321,0.4301563,0.41040479,0.39490457,0.4042622,0.41424739,0.38575726,616.10681,550.96352,526.34936,510.71706,497.96824,489.9699,486.53437,464.99259,451.02902,450.83024,0.78531747,0.74264059,0.72586241,0.7150023,0.70602174,0.70032875,0.69786918,0.68224486,0.67192299,0.67177491,0.008613094,0.010395538,0.011564998,0.012777491,0.016970673,0.015902537,0.011726089,0.017208955,0.016956628,0.014718884,39.523167,38.038067,31.302716,22.777386,18.343977,21.024939,27.419037,19.710959,16.169367,22.463343,-5.1850936,-5.1340955,-4.5506274,-3.6475216,-3.2549939,-3.5753595,-4.1095427,-3.5284721,-3.0427085,-3.7985254,3
0.40980371,0.4191355,0.43238601,0.44916128,0.68552871,0.65770173,0.6432329,0.70285219,0.60777012,0.628813,0.40547462,0.39252257,0.42870184,0.4429995,0.65892018,0.62558077,0.63919801,0.68923774,0.60176307,0.62846446,0.60016722,0.67114426,0.52470816,0.55123772,0.57115321,0.5943251,0.4863157,0.54101632,0.4720807,0.45721684,850.81429,848.21572,770.60888,749.15954,656.16648,654.41308,649.05856,647.06733,589.95858,577.49435,0.9228575,0.92144711,0.87828256,0.86597312,0.81044636,0.8093628,0.80604483,0.80480746,0.76847194,0.76031074,0.006110816,0.010294222,0.007132086,0.009459062,0.019242766,0.019693359,0.011767475,0.017707016,0.00980035,0.010289536,17.156923,8.6101174,16.266628,11.275778,9.253694,7.6587651,13.757265,10.617284,13.115991,14.77231,0.6620111,0.25395519,-0.22463262,-0.64006922,-1.3643713,-0.9839724,-2.058451,-1.6449372,-1.7857326,-2.212245,3
0.59653183,0.48867499,0.7516552,0.65932756,0.802568,0.81089963,0.6366559,0.64988624,0.80942786,0.63207146,0.61125246,0.50277532,0.77483376,0.67460918,0.81817725,0.82471016,0.66287103,0.67622931,0.82607427,0.64398946,0.56079762,0.57279946,0.53515846,0.53718612,0.53114009,0.50915134,0.56643385,0.55941365,0.49226388,0.49168244,1062.4117,993.77434,964.10628,961.41669,908.56747,906.96743,884.75956,841.27669,836.93514,811.40676,1.0312493,0.99738113,0.98238045,0.98100921,0.95366501,0.95282491,0.94108725,0.91767032,0.91529936,0.90123192,0.007177456,0.006556756,0.009449004,0.008358766,0.013046405,0.01162805,0.009153548,0.010263336,0.011307765,0.008828116,20.339046,17.515475,25.353832,21.237457,20.907639,24.568694,16.452382,15.351713,24.835544,20.409844,-2.972565,-1.3597996,-4.1394258,-3.5101366,-3.6676742,-4.0410674,-2.982428,-2.8778037,-4.0762433,-3.3581586,3
0.86417294,0.90263648,0.88201221,0.85149463,0.91462027,0.86071298,0.87662112,0.85719204,0.84416518,0.89653389,0.87624716,0.92110496,0.90213902,0.87123125,0.93225771,0.87865962,0.89607964,0.87461841,0.8598851,0.91637313,0.48405984,0.43810232,0.46970473,0.46881533,0.40796263,0.43154302,0.39993013,0.37739376,0.37180395,0.3961108,892.32498,833.57792,821.2076,781.86567,774.96096,717.71386,658.48851,649.59348,628.48412,612.18609,0.94510221,0.91346173,0.9066585,0.88467413,0.88075916,0.84760385,0.81187909,0.80637691,0.79316659,0.78281472,0.009349605,0.00993831,0.01067912,0.010226549,0.009746218,0.010727863,0.010583346,0.009287564,0.008923524,0.010582031,34.476576,37.693102,31.886487,30.129519,41.676605,29.633647,32.094424,35.423122,35.143126,34.924239,-4.7485837,-5.2523055,-4.706746,-4.5183633,-5.5573336,-4.5660482,-4.8286673,-5.1100877,-5.0342687,-4.9577454,3
0.75946829,0.78392034,0.77863031,0.80329181,0.78146146,0.7360409,0.76656976,0.73315545,0.74657898,0.74811006,0.76554192,0.79642544,0.7842102,0.8169861,0.79551831,0.74668898,0.77643928,0.74263715,0.7642342,0.75732339,0.48539795,0.44939492,0.44839506,0.41479682,0.39611024,0.43383728,0.41734089,0.4129501,0.39456691,0.40179604,526.85822,418.63557,410.8436,405.25497,395.28693,378.6257,365.47898,362.88342,347.27876,342.72563,0.72585,0.64702054,0.64097083,0.63659639,0.62871848,0.61532568,0.60454858,0.60239806,0.58930362,0.58542773,0.010630724,0.011887905,0.011265714,0.010579483,0.010683391,0.011173644,0.011385387,0.012587823,0.011650979,0.012155202,15.371279,13.077194,13.476154,18.01367,17.916135,11.454101,12.727414,11.062082,14.424166,11.229994,-2.3630832,-2.0897382,-2.0570595,-2.7344088,-2.8744889,-1.7700496,-1.9314356,-1.8710129,-2.5081865,-1.757569,3
0.69269693,0.66764072,0.85905553,0.64996097,0.86505004,0.54506364,0.85235164,0.87088562,0.76245239,0.63499424,0.69702759,0.67627954,0.86791526,0.65983243,0.87602439,0.5563443,0.86334342,0.88911757,0.77879534,0.64691448,0.43623182,0.41766789,0.39768051,0.41348896,0.39962616,0.46008284,0.40828974,0.39092585,0.3578867,0.35305943,796.17464,673.79066,648.61664,646.12741,634.05676,623.55483,605.07794,570.4276,467.23629,425.65453,0.89273266,0.82125825,0.80577038,0.80422272,0.79667525,0.79005,0.77825679,0.75564449,0.68388887,0.65274851,0.00618124,0.006073516,0.009226673,0.006557306,0.009479402,0.008063795,0.009436659,0.011223712,0.010381421,0.007908476,33.08342,30.275056,35.540388,26.154843,35.427642,15.006259,33.271477,29.134221,23.49136,20.824945,-4.098302,-3.8592408,-4.7603672,-3.5160438,-4.8051432,-1.9743401,-4.6002102,-4.4960833,-3.943416,-3.1564702,3
0.5865356,0.4658215,0.5973833,0.6123916,0.5954981,0.6301196,0.5933996,0.6712857,0.6742423,0.6663786,0.5870564,0.462753,0.5990263,0.6165568,0.5980148,0.6323934,0.5911161,0.670173,0.6772454,0.6677309,0.3370724,0.3598207,0.2890376,0.2748866,0.2796065,0.2413907,0.2310484,0.2075797,0.2058303,0.1963053,241.5911,220.4732,168.0701,127.4822,126.4375,101.7686,99.26573,74.41673,73.72598,67.92677,0.4915191,0.4695457,0.4099635,0.3570464,0.3555806,0.3190119,0.3150646,0.2727943,0.2715253,0.2606277,0.01274837,0.01731823,0.01216186,0.01710959,0.01750952,0.01380707,0.0118135,0.01461122,0.01580503,0.01549189,7.08199,3.91269,6.658173,4.167287,3.768995,5.104839,6.139439,5.652579,5.447349,5.532663,-0.6332959,0.3008089,-0.1458923,-0.1820952,-0.2909767,-0.342638,-0.2371575,-0.5627991,-0.6932161,-0.6364748,1
0.7897428,0.8215617,0.7243864,0.7996664,0.6894723,0.6733289,0.7928911,0.7216864,0.7310919,0.7560068,0.7952525,0.829344,0.7294911,0.808745,0.692194,0.6768795,0.8029584,0.7232128,0.7393554,0.7612844,0.3646201,0.382936,0.3416357,0.3216395,0.3437153,0.3183002,0.2730508,0.2828376,0.2767219,0.2631404,313.1806,309.2689,252.4395,250.7002,241.602,207.5517,202.6994,174.9803,172.5343,159.7872,0.5596254,0.5561195,0.5024335,0.5006997,0.4915302,0.4555784,0.4502215,0.4183064,0.4153725,0.3997339,0.006474183,0.009750279,0.01063886,0.006780197,0.01122745,0.01216803,0.008800886,0.0116134,0.0100379,0.01058016,33.31631,18.73504,11.8423,32.79991,9.664916,8.160111,21.68811,10.10447,13.22304,13.21059,-3.683053,-2.524042,-1.800133,-3.846245,-1.34563,-0.9552822,-3.016059,-1.194542,-1.804877,-1.721332,1
0.673473,0.6716437,0.7136529,0.6469859,0.6585068,0.6729231,0.6596109,0.7051482,0.7101125,0.6455264,0.6915016,0.6784653,0.7306731,0.6603192,0.6765456,0.6666842,0.6740671,0.716408,0.7045058,0.6478613,0.492773,0.4080948,0.3946736,0.2964078,0.2920246,0.2747944,0.2655815,0.2576534,0.2486807,0.2383413,412.3642,302.1636,284.3214,157.2544,146.3752,141.2097,136.7438,133.1194,122.7847,117.2707,0.6421559,0.5496941,0.5332179,0.3965532,0.3825901,0.3757788,0.3697889,0.3648554,0.3504064,0.342448,0.01464307,0.01841561,0.01704534,0.01666246,0.01777734,0.01825476,0.01754576,0.01494895,0.01784876,0.0167133,5.617778,5.504256,6.645144,5.613599,5.489369,6.011391,6.76306,9.348782,7.027229,7.441893,-0.9096639,-0.8577872,-1.171571,-0.9579373,-1.009984,-0.7436109,-1.194351,-1.765433,-0.9686815,-1.090896,1
0.65822676,0.62276799,0.58033315,0.61057457,0.64755922,0.60053782,0.59464029,0.61945013,0.70459398,0.69791943,0.66734392,0.62832995,0.57795747,0.60746258,0.65112878,0.59524667,0.59218708,0.61677201,0.69752198,0.68814821,0.33708654,0.34837867,0.3398109,0.34399632,0.31234372,0.31391598,0.27831379,0.26348593,0.24458725,0.23320216,230.31889,222.92207,217.6391,214.63493,210.18688,181.72951,170.37819,120.65138,103.08855,96.437427,0.48015564,0.47238249,0.46675149,0.46351891,0.45869083,0.42651075,0.41297547,0.34752287,0.32123471,0.31069915,0.0105855,0.013156863,0.010097358,0.00948272,0.009645232,0.008959138,0.009638946,0.010494708,0.012801791,0.012061833,8.4293059,5.5650356,7.0574206,7.6728028,9.0993555,8.0410451,8.4994894,6.8876039,7.0736997,7.4830733,-0.51288582,-0.32857997,-0.081874499,-0.34469417,-0.67157272,-0.36385097,-0.19500978,-0.30730776,-0.56537524,-0.56015248,1
0.4444062,0.6746703,0.4531462,0.4356712,0.4533696,0.7301864,0.6906362,0.6769728,0.6805161,0.8114473,0.4445046,0.6812271,0.4565148,0.4399699,0.4564009,0.7384651,0.6947334,0.6824493,0.6881249,0.820074,0.3799259,0.3187121,0.3054096,0.2622456,0.294663,0.2739156,0.2591975,0.2242575,0.2157926,0.2246539,434.6615,388.6146,369.4537,358.7221,354.8226,288.6107,214.7285,209.9439,198.0827,192.29,0.6592887,0.6233896,0.6078271,0.5989342,0.5956699,0.537225,0.4633881,0.4581963,0.4450648,0.4385088,0.004288915,0.00605516,0.003804602,0.003711461,0.003750391,0.005696704,0.005489633,0.004732416,0.005062348,0.006474968,28.65058,26.18002,37.99427,41.70263,38.08207,34.61935,33.49519,41.73798,39.53476,41.04922,1.253898,-3.403889,1.055411,1.087588,1.11671,-4.265024,-3.824218,-4.40084,-4.544945,-4.94397,1
0.5959459,0.5919955,0.494401,0.4304149,0.4320082,0.3842126,0.4575008,0.5167739,0.668446,0.6077253,0.5928101,0.5890962,0.4981642,0.4272991,0.4368465,0.382693,0.4528728,0.5108769,0.664096,0.6062086,0.537598,0.4679172,0.4257122,0.3200205,0.3104636,0.2854919,0.264905,0.2314837,0.2109766,0.2134339,462.7492,348.5042,282.0881,163.437,149.0994,132.3226,110.7685,85.10909,77.36512,73.97249,0.6805971,0.5906379,0.5313854,0.4044757,0.3863272,0.3639437,0.3329855,0.2918806,0.278285,0.2721149,0.01891388,0.02036082,0.02943546,0.0302576,0.02705125,0.02257228,0.02231814,0.02552796,0.01501804,0.01907882,3.702433,3.38748,2.976499,3.093587,3.017069,3.654542,3.303605,3.183714,5.947223,3.795919,-0.149469,-0.1625608,0.04873126,0.1514582,0.2416976,0.3691512,0.2975297,0.211581,-0.5460093,-0.06874628,1
0.5108885,0.6403501,0.4696792,0.577379,0.4964755,0.5126199,0.505335,0.5367757,0.569016,0.6373475,0.5058799,0.6644406,0.4729519,0.5834858,0.4920815,0.5062009,0.5008569,0.5260118,0.5586042,0.6304325,0.3886821,0.32967,0.3219887,0.3023554,0.3049596,0.286505,0.2972745,0.2787042,0.2723617,0.2702221,241.605,180.6485,167.9477,156.723,151.8619,144.9957,140.001,126.7325,119.9229,114.9899,0.4917793,0.4252403,0.4100193,0.3960806,0.3898896,0.3809735,0.3743543,0.3561732,0.3464722,0.3392712,0.02457409,0.02531854,0.02605305,0.02075924,0.02455398,0.02114751,0.02993451,0.02738495,0.02602539,0.02130128,3.301192,4.099397,3.312016,4.011804,3.527816,4.354916,3.105228,3.224283,3.424956,3.627007,0.02569998,-0.7552594,0.03028009,-0.2752767,-0.02833834,0.1709481,-0.07150027,-0.02805076,-0.1501891,-0.3774667,1
0.22403159,0.27172839,0.30118688,0.29767255,0.37439401,0.38122404,0.44985119,0.69561559,0.59812714,0.61885964,0.22241557,0.27352266,0.30394582,0.29915595,0.37275118,0.38126666,0.45448707,0.70992823,0.60706739,0.62559021,0.46208427,0.41779729,0.40438181,0.36617169,0.40364334,0.38236873,0.35565983,0.36855971,0.35001381,0.33112159,556.37129,466.6128,403.52036,392.63942,360.21432,338.20716,277.07888,247.3104,225.20034,212.38834,0.74627624,0.68343242,0.63555038,0.62692301,0.60047889,0.5818468,0.52664622,0.49755196,0.47479023,0.46108669,0.007093186,0.006251039,0.006456877,0.005346549,0.012006095,0.011117451,0.012385448,0.024516976,0.016984375,0.014173603,30.965631,30.559557,24.238507,36.057954,7.0422307,8.3948479,7.4329824,5.6081461,5.4695079,6.6199947,3.1582915,2.705493,2.0019736,3.0913858,0.20332009,0.2890892,-0.65470712,-1.17585,-1.0264205,-1.1375849,1
0.5164186,0.6681874,0.5776503,0.5830477,0.5249053,0.571227,0.5357343,0.6337937,0.5886685,0.6337311,0.5215054,0.6755577,0.5841981,0.5849442,0.5292392,0.5756025,0.5387995,0.6388601,0.5905684,0.6363806,0.4364267,0.3787136,0.3335058,0.3257091,0.331731,0.3035884,0.3088883,0.2810236,0.2800128,0.267621,327.8479,264.652,219.8837,191.4394,181.3128,176.9772,160.8034,135.9876,131.3748,120.2574,0.5731535,0.5149586,0.4693872,0.4379761,0.4262348,0.4211079,0.4014046,0.3691342,0.3628197,0.3471287,0.01416945,0.01388268,0.01102547,0.01805545,0.02087903,0.01616544,0.02413846,0.02104824,0.02663417,0.01969273,5.264941,7.725165,8.05328,5.049588,3.872081,6.314078,3.644552,4.279395,3.691329,4.161004,-0.5427242,-1.283235,-1.080847,-0.7079427,-0.3906149,-0.9742734,-0.3216313,-0.5259726,-0.3800972,-0.4928361,1
0.5391525,0.5604365,0.5810631,0.6695365,0.6577366,0.7334345,0.7486556,0.7388661,0.6889069,0.753167,0.5404611,0.5530919,0.5779187,0.6608828,0.6484463,0.7277127,0.7509624,0.7437785,0.6841202,0.7606603,0.4944433,0.4675817,0.445473,0.389965,0.3612207,0.3929996,0.38975,0.3896019,0.3763316,0.3759723,516.7916,458.9886,441.7418,296.6353,281.7255,278.2535,277.703,275.3201,272.0479,259.643,0.7188822,0.677487,0.6646366,0.5446423,0.5307782,0.5274974,0.5269753,0.5247096,0.5215821,0.5095517,0.01441669,0.01574391,0.01471793,0.01364056,0.01306216,0.01216207,0.01213374,0.01139388,0.01081147,0.01106973,5.873805,7.088261,6.71328,7.087051,8.001818,8.892662,9.751842,10.12946,9.61327,11.14408,0.03325461,-0.5186872,-0.2544534,-0.6059843,-0.6279774,-0.9239176,-1.165497,-1.227289,-0.9828943,-1.429509,1
0.72323123,0.76383782,0.79885174,0.88463167,0.85620367,0.781828,0.76183973,0.82301789,0.78491982,0.77806719,0.73046578,0.7748104,0.80810542,0.89700242,0.86976114,0.79336897,0.77060123,0.83610723,0.79952732,0.78745036,0.47729121,0.41289954,0.39763612,0.32084806,0.32048381,0.37099962,0.39263993,0.33570591,0.36863739,0.34905789,469.92374,381.92209,376.49566,374.92528,341.38971,326.22675,325.97377,323.35084,304.4234,291.83869,0.68585285,0.61830769,0.61389944,0.61261781,0.584578,0.57144842,0.57122682,0.56892399,0.55202185,0.54049128,0.009348608,0.00855253,0.009176854,0.007643719,0.008524521,0.00908928,0.0089614,0.008301342,0.009525984,0.008343093,14.883177,21.069102,22.694484,50.656933,39.787385,22.509643,18.958266,34.048051,20.209855,24.154387,-2.1616409,-2.8688743,-2.9668245,-5.7718463,-4.9724828,-3.0025267,-2.4780345,-4.3039485,-2.806922,-3.1174642,2
0.76269534,0.79689306,0.57737465,0.52989618,0.49754583,0.73037068,0.63919232,0.65661129,0.70023795,0.4726409,0.78949964,0.82615392,0.59574384,0.54367892,0.5135567,0.75434266,0.66274918,0.67933092,0.72154015,0.48434088,0.80468329,0.71776834,0.66925963,0.62366372,0.61165599,0.61419972,0.6157087,0.55641202,0.49719781,0.46767221,2089.1876,1743.0343,1463.0719,1321.0435,1258.0465,1247.6319,1092.3704,982.95905,788.7271,667.94887,1.4454022,1.3202402,1.2095751,1.1493666,1.1216267,1.1169744,1.0451653,0.99144291,0.88810309,0.81728139,0.01137472,0.012381489,0.008007625,0.006671334,0.00739418,0.01130066,0.011109028,0.010790386,0.013515637,0.008664083,20.435843,21.192607,16.598914,18.359716,16.368012,19.799997,14.994637,17.082012,16.623669,13.877856,-3.6809159,-3.8461837,-2.5193953,-1.9737684,-1.8899742,-3.645667,-2.8998046,-3.2371674,-3.2595129,-1.5058567,2
0.58634461,0.35415944,0.57426156,0.37859229,0.38023773,0.5566626,0.41613314,0.55689527,0.56261006,0.58685071,0.61122885,0.36210312,0.59468829,0.38588229,0.38639253,0.56759737,0.42342691,0.56777495,0.57395158,0.59710744,0.54237482,0.48309341,0.46200727,0.42007193,0.42224303,0.39998142,0.37083575,0.36207139,0.37473558,0.33974826,974.6687,777.54168,761.32568,746.9241,739.68552,601.05301,597.15569,593.3615,582.48262,514.17033,0.98725311,0.88178324,0.87253979,0.86424771,0.86004972,0.77527609,0.77275849,0.77029962,0.76320549,0.71705671,0.012496233,0.00674891,0.011109467,0.005554783,0.00555745,0.00788209,0.006272838,0.007673439,0.008370314,0.00908648,14.10057,20.651083,14.014998,27.033434,26.591845,17.810768,21.893451,19.752902,17.598923,19.035764,-2.7817977,0.64213278,-2.6351997,0.75173718,0.74447429,-2.4554064,-0.50499416,-2.7727467,-2.5941356,-3.0176362,2
0.86446556,0.84412102,0.81106568,0.83535533,0.84453698,0.83183946,0.84814402,0.85289466,0.8489867,0.85762462,0.8803907,0.85853962,0.82221088,0.84653194,0.85597327,0.84085971,0.86317188,0.86886408,0.8642933,0.8704563,0.56073015,0.51336926,0.53000124,0.42164046,0.405246,0.42075268,0.3845979,0.34693535,0.32358311,0.31484815,1348.6844,1135.118,1007.9609,784.15519,707.13057,673.06757,625.5437,592.8874,564.90326,518.38055,1.1613287,1.0654191,1.0039726,0.88552538,0.84091056,0.82040696,0.7909132,0.76999182,0.75160046,0.71998649,0.008674437,0.009440164,0.009595826,0.008489959,0.009544945,0.010081963,0.011512572,0.011163728,0.010973205,0.01033241,42.468271,39.806248,34.22287,44.611506,40.72105,36.551939,36.808136,39.258047,39.599079,41.131448,-5.4465873,-5.3132158,-4.696901,-5.6396227,-5.3855449,-4.9330157,-5.1665182,-5.4945285,-5.5446216,-5.6057665,2
0.77502794,0.73983044,0.57844509,0.55380275,0.72590566,0.54720047,0.7792748,0.71164749,0.68806258,0.48097273,0.800001,0.76626142,0.59901662,0.56970201,0.7548267,0.56709374,0.81548602,0.74321572,0.71547721,0.49597541,0.91959706,0.8265952,0.735684,0.75460077,0.7294192,0.70857902,0.73299034,0.69793474,0.63375431,0.58500198,2862.3912,2164.315,1669.2119,1638.7552,1635.6778,1522.6797,1515.7477,1417.1574,1193.1935,1134.0842,1.6927068,1.4718972,1.2926263,1.2807793,1.2795761,1.2345865,1.2317731,1.1910399,1.0928805,1.0654667,0.008765739,0.009802882,0.007751917,0.007514862,0.011440114,0.0093835,0.016687261,0.014875305,0.014101487,0.007660247,27.856083,21.310764,16.308888,14.818968,18.210822,13.498934,15.016285,14.440909,13.827468,14.589092,-4.2514159,-3.6720265,-2.4565992,-1.8699776,-3.4234329,-2.2495085,-3.1647558,-3.0892517,-2.9592255,-1.4941874,2
0.87515532,0.77485141,0.87268752,0.75609377,0.83132837,0.85261973,0.86004657,0.73817929,0.86608136,0.74671913,0.89075674,0.78592185,0.88962392,0.77085811,0.84945566,0.87072527,0.87899723,0.7531543,0.88328701,0.76046075,0.8674404,0.82189669,0.8149224,0.7945085,0.87444763,0.79665847,0.77890698,0.77277335,0.72179024,0.65664365,4082.9893,4019.1083,3961.5467,3559.5234,3366.7754,3250.1319,3202.6315,2910.8033,2849.6802,2283.8566,2.0206408,2.0047714,1.9903634,1.8866699,1.8348775,1.8028122,1.7895898,1.7061077,1.6880996,1.5112434,0.007085364,0.004864026,0.006561174,0.00542169,0.008666408,0.007341534,0.007327257,0.005727007,0.007392214,0.005777013,56.459557,67.286285,65.558343,58.241333,36.099981,52.796738,53.765069,47.8816,55.085063,51.218826,-6.4930334,-7.0235783,-7.148781,-6.595211,-5.050707,-6.2964669,-6.3888819,-5.803294,-6.4855252,-6.1051503,2
0.75814417,0.74350273,0.76549284,0.78918829,0.63778977,0.77901524,0.61152082,0.61282426,0.76591969,0.60814734,0.79269225,0.77524232,0.79418441,0.82593629,0.6604195,0.81553687,0.63687986,0.64199397,0.79806572,0.63392284,1.277835,1.1847083,1.0984039,1.1005007,1.0805982,1.0713606,1.0556937,1.0440661,1.0120907,0.94577928,5244.1639,4566.9637,4121.5915,4014.6314,3986.702,3886.6126,3850.8233,3700.4744,3553.0966,3159.4204,2.2911598,2.1381149,2.0311862,2.0046571,1.9976718,1.9724358,1.9633334,1.9246243,1.8859091,1.7783653,0.015960951,0.014576394,0.012993779,0.0171944,0.008666672,0.019114694,0.010708372,0.012252573,0.015897909,0.010009111,14.871158,14.361477,16.625021,15.243464,16.470952,14.664697,14.019029,13.582162,15.958608,15.664181,-3.3013466,-3.2326521,-3.4695204,-3.3973737,-2.9742168,-3.3706441,-2.8716524,-2.9281582,-3.4653133,-2.974375,2
0.84196718,0.83295172,0.65509541,0.81393459,0.671559,0.64606926,0.77691534,0.78178277,0.83065167,0.65037374,0.88065932,0.87308512,0.68799423,0.8485323,0.69804132,0.67215854,0.80955879,0.81478571,0.86633331,0.67628504,1.5253475,1.3964814,1.2978894,1.1574846,1.0924192,1.0463798,1.0199674,0.96892551,0.90960589,0.8360756,6576.2644,5361.9473,4363.6311,3829.588,3636.488,3215.555,3049.9095,2774.1274,2390.2716,1990.9632,2.5644228,2.3155879,2.0889306,1.9569333,1.9069578,1.7931969,1.746399,1.6655712,1.5460503,1.411015,0.020462807,0.018872092,0.011426247,0.0147024,0.009289834,0.009928168,0.015009226,0.015247059,0.015895681,0.010539006,13.902357,13.490906,12.382787,15.773315,16.774995,14.932501,15.680883,16.137825,16.465544,14.661636,-3.1304976,-3.0679868,-2.6889044,-3.2732156,-3.0732076,-2.8364581,-3.2435154,-3.3134094,-3.3428473,-2.828184,2
